//ID	Skill Name	Skill name Ru	Identify if it is a lifeskill	View to Interface	is level up	use in mount	Class	Left Handed Requirement	Right hand weapon restriction	Body Armor Requirement	Conch usage test	Skill Phase	Skill Type	Useful/Harmful	Learning Level	-1uisite	Skill Points Consumption	Discharged Status	Apply point	Cast Range	Process target	Attack mode	Angle	Radius	Skill region shape	Skill prophase management formula	Skill adds surface status formula	Skill SP Formula	Durability consumption formula	Top-up consumption formula	Skill Region Formula	Discharge phase formula	effect phase formula	Positive effect forumala	Opposing effect formula	Bind status ID can be removed manually	Self parameter	Self Effect	Consumable	Duration	Target parameter	Splash parameter	Duration on target	Splash Persists Effect	Morph ID	Summon ID	Discharge Duration	Repeated Discharge Duration	Damage Effect	Play Action	action	keyframe	Attack Sound Effect	character dummy	Character Effect	Base Standard Value	item dummy	Item Effect	Item Effect 2	Path of Flight keyfram	character dummy2	item dummy3	Path of Flight Effect	Path of Flight speed	Attacked Sound Effect	dummy	Character attacked effect	Effect duration point	Surface attacked effect	Water Surface Effect	ICON	Skill Play Count	Operation Execute Command	Description	Effect	Consumption	Remark
368	Ship Flamer Lv4	Ship Flamer Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1000	4	1	0	0	0	0	0	0	0	0	0	Skill_RanShaoDan4_Begin	Skill_RanShaoDan4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_RanShaoDan4	2	1	11	-1	146	-1	284	0	0	0,0	0,0	0	7	-1	1063	1600	147	-1	900	0	0	315	0	0	0	2775	Monster Skill	0	0
369	Grenade Lv5	Grenade Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	1000	4	1	0	0	0	0	0	0	0	0	0	Skill_Shoulei5_Begin	Skill_Shoulei5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Shoulei5	1	1	11,0,0	-1	40	-1	0	0	0	0,0	0,0	0	5	-1	0	0	147	2	907	0	0	0	0	0	0	2791	Monster Skill	0	0
370	Flash Bomb Lv5	Flash Bomb Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	800	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_ShanGD5	Skill_ShanGD5_Begin	Skill_ShanGD5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ShanGD5	1	1	11,0,0	-1	-1	-1	0	0	0	0,0	0,0	-1	-1	-1	1067	1800	-1	-1	0	-2	223	0	0	0	0	2792	Monster Skill	0	0
371	Radiation Lv5	Radiation Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	0	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_FuShe5	Skill_FuShe5_Begin	Skill_FuShe5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_FuShe5	1	1	12	-1	56	-1	221	0	0	218,0	0,0	0	9	-1	2004	1600	57	2	198	0	0	0	0	0	0	2793	Deals 12 damage per second, over a period of 17s at Level 1. Increases damage by 2 and poison duration by 2s per skill level	Fix consumption of 20 SP	0
372	Soul Detector Lv5	Soul Detector Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	600	4	2	0	0	3	0	SkillArea_State_YouL5	0	0	0	SkillArea_Square_YouL5	Skill_YouL5_Begin	Skill_YouL5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_YouL5	1	1	12	0	80	-1	175	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-2	0	0	0	0	0	2794	Duration of 35s. Duration increases by 15s per skill level	Consume 13 SP at Level 1. Increases by 3 SP per skill level	0
373	Ship Accelerator Lv5	Ship Accelerator Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_JiaSuQi5_Begin	Skill_JiaSuQi5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_JiaSuQi5	0	1	11	-1	40	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0	2795	Monster Skill	0	0
374	Ship Atomizer Lv5	Ship Atomizer Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_PengSheQi5_Begin	Skill_PengSheQi5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_PengSheQi5	0	1	11	-1	40	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0	2796	Monster Skill	0	0
375	Ship Penetrator Lv5	Ship Penetrator Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	800	4	1	0	0	0	0	0	0	0	0	0	Skill_PoJiaDan5_Begin	Skill_PoJiaDan5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_PoJiaDan5	2	1	11	-1	146	-1	0	0	-1	0,0	0,0	-1	2	-1	1064	1600	147	-1	305	0	0	315	0	0	0	2797	Decreases defense by 4 over 15s per skill level	Fix consumption of 25 SP	0
376	Ship Impaler Lv5	Ship Impaler Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	800	4	1	0	0	0	0	0	0	0	0	0	Skill_PoRenDan5_Begin	Skill_PoRenDan5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_PoRenDan5	2	1	11	-1	146	-1	0	0	0	0,0	0,0	0	2	-1	1064	1600	147	-1	305	0	0	315	0	0	0	2798	Decreases defense by 4 over 15s per skill level	Fix consumption of 25 SP	0
377	Ship Flamer Lv5	Ship Flamer Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1000	4	1	0	0	0	0	0	0	0	0	0	Skill_RanShaoDan5_Begin	Skill_RanShaoDan5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_RanShaoDan5	2	1	11	-1	146	-1	284	0	0	0,0	0,0	0	7	-1	1063	1600	147	-1	900	0	0	315	0	0	0	2799	Monster Skill	0	0
378	Little Snow Ball	Little Snow Ball	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	1	1	1000	5	1	0	0	0	0	0	0	0	0	0	Skill_Xiaoxueqiu_Begin	Skill_Xiaoxueqiu_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Xiaoxueqiu	1	1	11,0,0	-1	42	-1	0	0	-1	0,0	0,0	0	2	-1	1067	1300	140	2	928	-2	0	0	0	0	0	1135	No damage, dizzy for 1sec	0	0
379	Carrion Ball Lv1	Carrion Ball Lv1	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_FuShiZhiQiu1_Begin	Skill_FuShiZhiQiu1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	2	1	11,0,0	-1	40	-1	304	0	0	0,0	0,0	0	5	-1	1064	1600	41	2	318	-2	0	0	0	0	0	1146	Decrease targets Physical Defense and Defense by 15% for Lv1. Subsequent Lv decreases 5% more.	0	0
380	Noise Polluter Lv1	Noise Polluter Lv1	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	600	4	2	0	0	3	0	SkillArea_State_ZaoYinZhiZao1	0	0	0	SkillArea_Square_ZaoYinZhiZao1	Skill_ZaoYinZhiZao1_Begin	Skill_ZaoYinZhiZao1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ZaoYinZhiZao1	1	1	12	0	80	-1	325	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-2	0	0	0	0	0	1147	Produce by manufacturing	0	0
381	Earthquake Generator Lv1	Earthquake Generator Lv1	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	1000	4	2	0	0	4	0	SkillArea_State_DiZhenFaSheng1	0	0	0	SkillArea_Circle_DiZhenFaSheng1	Skill_DiZhenFaSheng1_Begin	Skill_DiZhenFaSheng1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_DiZhenFaSheng1	1	1	12	0	96	-1	263	0	-1	0,0	0,0	-1	-1	-1	0	0	97	-1	0	-2	0	0	0	0	0	1148	Produce by manufacturing	0	0
382	Chain Bullet Lv1	Chain Bullet Lv1	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_LianDan1_Begin	Skill_LianDan1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_LianDan1	2	1	11	-1	146	-1	0	0	-1	0,0	0,0	0	2	-1	1065	2000	147	-1	305	-2	0	0	0	0	0	2677	Produce by manufacturing	0	0
383	Mirage Generator Lv1	Mirage Generator Lv1	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_HuanYinFaSheng1_Begin	Skill_HuanYinFaSheng1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_HuanYinFaSheng1	0	1	11	-1	46	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2673	Produce by manufacturing	0	0
384	Stealth Ship Lv1	Stealth Ship Lv1	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ChuanZhiQianXing1_Begin	Skill_ChuanZhiQianXing1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ChuanZhiQianXing1	0	1	11	-1	46	-1	121	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2675	Produce by manufacturing	0	0
385	Radar Lv1	Radar Lv1	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	600	4	2	0	0	3	0	SkillArea_State_LeiDa1	0	0	0	SkillArea_Square_LeiDa1	Skill_LeiDa1_Begin	Skill_LeiDa1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_LeiDa1	1	1	11	-1	80	-1	175	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2676	Produce by manufacturing	0	0
386	Hull Repair Lv1	Hull Repair Lv1	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ChuanTiXiuFu1_Begin	Skill_ChuanTiXiuFu1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ChuanTiXiuFu1	1	1	11	-1	72	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	1150	Produce by manufacturing	0	0
387	Food Generation Lv1	Food Generation Lv1	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ShiWuZaiSheng1_Begin	Skill_ShiWuZaiSheng1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ShiWuZaiSheng1	1	1	11	-1	0	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	1151	Produce by manufacturing	0	0
388	Carrion Bullet Lv1	Carrion Bullet Lv1	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_FuShiDan1_Begin	Skill_FuShiDan1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_FuShiDan1	2	1	11	-1	146	-1	0	0	-1	0,0	0,0	0	2	-1	2004	1600	147	-1	318	-2	0	0	0	0	0	1152	Produce by manufacturing	0	0
389	Illusion Generator Lv1	Illusion Generator Lv1	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1200	5	1	0	0	0	0	0	0	0	0	0	Skill_YinXiangZaiShen1_Begin	Skill_YinXiangZaiShen1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	1	11	-1	44	-1	131	0	0	0,0	0,0	0	-1	-1	0	0	98	-1	131	-1	0	0	0	0	0	2674	Produce by manufacturing	0	0
390	Exploding Lamb Lv1	Exploding Lamb Lv1	1	0	1	0	-1	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	200	4	2	0	0	4	0	SkillArea_State_Myzb1	SkillSp_Myzb1	0	0	SkillArea_Circle_Myzb1	Skill_Myzb1_Begin	Skill_Myzb1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Myzb1	1	1	7	-1	0	-1	390	0	0	0,0	0,0	-1	-1	-1	0	0	147	-1	101	-1	0	0	n1774.png	0	0	2372	Produce by manufacturing	0	0
391	Water Mine Lv1	Water Mine Lv1	1	0	1	0	-1	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	2	1200	4	2	0	0	4	0	SkillArea_State_Czsl1	0	0	0	SkillArea_Circle_Czsl1	Skill_Czsl1_Begin	Skill_Czsl1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Czsl1	1	1	7	-1	0	-1	390	0	0	0,0	0,0	-1	-1	-1	0	0	147	-1	101	-1	0	0	n1717.png	0	0	2678	Produce by manufacturing	0	0
392	Carrion Ball Lv2	Carrion Ball Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_FuShiZhiQiu2_Begin	Skill_FuShiZhiQiu2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_FuShiZhiQiu2	2	1	11,0,0	-1	40	-1	304	0	0	0,0	0,0	0	5	-1	1064	1600	41	2	318	-2	0	0	0	0	0	2730	Decrease targets Physical Defense and Defense by 15% for Lv1. Subsequent Lv decreases 5% more.	0	0
393	Noise Polluter Lv2	Noise Polluter Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	600	4	2	0	0	3	0	SkillArea_State_ZaoYinZhiZao2	0	0	0	SkillArea_Square_ZaoYinZhiZao2	Skill_ZaoYinZhiZao2_Begin	Skill_ZaoYinZhiZao2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ZaoYinZhiZao2	1	1	12	0	80	-1	325	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-2	0	0	0	0	0	2731	Produce by manufacturing	0	0
394	Earthquake Generator Lv2	Earthquake Generator Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	1000	4	2	0	0	4	0	SkillArea_State_DiZhenFaSheng2	0	0	0	SkillArea_Circle_DiZhenFaSheng2	Skill_DiZhenFaSheng2_Begin	Skill_DiZhenFaSheng2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_DiZhenFaSheng2	1	1	12	0	96	-1	263	0	-1	0,0	0,0	-1	-1	-1	0	0	97	-1	0	-2	0	0	0	0	0	2732	Produce by manufacturing	0	0
395	Chain Bullet Lv2	Chain Bullet Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_LianDan2_Begin	Skill_LianDan2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_LianDan2	2	1	11	-1	146	-1	0	0	-1	0,0	0,0	0	2	-1	1065	2000	147	-1	305	-2	0	0	0	0	0	2741	Produce by manufacturing	0	0
396	Mirage Generator Lv2	Mirage Generator Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_HuanYinFaSheng2_Begin	Skill_HuanYinFaSheng2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_HuanYinFaSheng2	0	1	11	-1	46	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2737	Produce by manufacturing	0	0
397	Stealth Ship Lv2	Stealth Ship Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ChuanZhiQianXing2_Begin	Skill_ChuanZhiQianXing2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ChuanZhiQianXing2	0	1	11	-1	46	-1	121	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2739	Produce by manufacturing	0	0
398	Radar Lv2	Radar Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	600	4	2	0	0	3	0	SkillArea_State_LeiDa2	0	0	0	SkillArea_Square_LeiDa2	Skill_LeiDa2_Begin	Skill_LeiDa2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_LeiDa2	1	1	11	-1	80	-1	175	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2740	Produce by manufacturing	0	0
399	Hull Repair Lv2	Hull Repair Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ChuanTiXiuFu2_Begin	Skill_ChuanTiXiuFu2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ChuanTiXiuFu2	1	1	11	-1	72	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2734	Produce by manufacturing	0	0
400	Food Generation Lv2	Food Generation Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ShiWuZaiSheng2_Begin	Skill_ShiWuZaiSheng2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ShiWuZaiSheng2	1	1	11	-1	0	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2735	Produce by manufacturing	0	0
401	Carrion Bullet Lv2	Carrion Bullet Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_FuShiDan2_Begin	Skill_FuShiDan2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_FuShiDan2	2	1	11	-1	146	-1	0	0	-1	0,0	0,0	0	2	-1	2004	1600	147	-1	318	-2	0	0	0	0	0	2736	Produce by manufacturing	0	0
402	Unknown LV2	Unknown LV2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1200	5	1	0	0	0	0	0	0	0	0	0	Skill_YinXiangZaiShen2_Begin	Skill_YinXiangZaiShen2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	1	11	-1	44	-1	131	0	0	0,0	0,0	0	-1	-1	0	0	98	-1	131	-1	0	0	0	0	0	2738	Produce by manufacturing	0	0
403	Exploding Lamb Lv2	Exploding Lamb Lv2	1	0	1	0	-1	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	200	4	2	0	0	4	0	SkillArea_State_Myzb2	SkillSp_Myzb2	0	0	SkillArea_Circle_Myzb2	Skill_Myzb2_Begin	Skill_Myzb2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Myzb2	1	1	7	-1	0	-1	390	0	0	0,0	0,0	-1	-1	-1	0	0	147	-1	101	-1	0	0	n1774.png	0	0	2373	Produce by manufacturing	0	0
404	Water Mine Lv2	Water Mine Lv2	1	0	1	0	-1	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	2	1200	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_Czsl2	Skill_Czsl2_Begin	Skill_Czsl2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Czsl2	1	1	7	-1	0	-1	390	0	0	0,0	0,0	-1	-1	-1	0	0	147	-1	101	-1	0	0	n1717.png	0	0	2742	Produce by manufacturing	0	0
405	Carrion Ball Lv3	Carrion Ball Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_FuShiZhiQiu3_Begin	Skill_FuShiZhiQiu3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_FuShiZhiQiu3	2	1	11,0,0	-1	40	-1	304	0	0	0,0	0,0	0	5	-1	1064	1600	41	2	318	-2	0	0	0	0	0	2754	Decrease targets Physical Defense and Defense by 15% for Lv1. Subsequent Lv decreases 5% more.	0	0
406	Noise Polluter Lv3	Noise Polluter Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	600	4	2	0	0	3	0	SkillArea_State_ZaoYinZhiZao3	0	0	0	SkillArea_Square_ZaoYinZhiZao3	Skill_ZaoYinZhiZao3_Begin	Skill_ZaoYinZhiZao3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ZaoYinZhiZao3	1	1	12	0	80	-1	325	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-2	0	0	0	0	0	2755	Produce by manufacturing	0	0
407	Earthquake Generator Lv3	Earthquake Generator Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	1000	4	2	0	0	4	0	SkillArea_State_DiZhenFaSheng3	0	0	0	SkillArea_Circle_DiZhenFaSheng3	Skill_DiZhenFaSheng3_Begin	Skill_DiZhenFaSheng3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_DiZhenFaSheng3	1	1	12	0	96	-1	263	0	-1	0,0	0,0	-1	-1	-1	0	0	97	-1	0	-2	0	0	0	0	0	2756	Produce by manufacturing	0	0
408	Chain Bullet Lv3	Chain Bullet Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_LianDan3_Begin	Skill_LianDan3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_LianDan3	2	1	11	-1	146	-1	0	0	-1	0,0	0,0	0	2	-1	1065	2000	147	-1	305	-2	0	0	0	0	0	2765	Produce by manufacturing	0	0
409	Mirage Generator Lv3	Mirage Generator Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_HuanYinFaSheng3_Begin	Skill_HuanYinFaSheng3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_HuanYinFaSheng3	0	1	11	-1	46	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2761	Produce by manufacturing	0	0
410	Stealth Ship Lv3	Stealth Ship Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ChuanZhiQianXing3_Begin	Skill_ChuanZhiQianXing3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ChuanZhiQianXing3	0	1	11	-1	46	-1	121	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2763	Produce by manufacturing	0	0
411	Radar Lv3	Radar Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	600	4	2	0	0	3	0	SkillArea_State_LeiDa3	0	0	0	SkillArea_Square_LeiDa3	Skill_LeiDa3_Begin	Skill_LeiDa3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_LeiDa3	1	1	11	-1	80	-1	175	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2764	Produce by manufacturing	0	0
412	Hull Repair Lv3	Hull Repair Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ChuanTiXiuFu3_Begin	Skill_ChuanTiXiuFu3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ChuanTiXiuFu3	1	1	11	-1	72	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2758	Produce by manufacturing	0	0
413	Food Generation Lv3	Food Generation Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ShiWuZaiSheng3_Begin	Skill_ShiWuZaiSheng3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	1	1	11	-1	0	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2759	Produce by manufacturing	0	0
414	Carrion Bullet Lv3	Carrion Bullet Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_FuShiDan3_Begin	Skill_FuShiDan3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_FuShiDan3	2	1	11	-1	146	-1	0	0	-1	0,0	0,0	0	2	-1	2004	1600	147	-1	318	-2	0	0	0	0	0	2760	Produce by manufacturing	0	0
415	Illusion Generator Lv3	Illusion Generator Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1200	5	1	0	0	0	0	0	0	0	0	0	Skill_YinXiangZaiShen3_Begin	Skill_YinXiangZaiShen3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	1	11	-1	44	-1	131	0	0	0,0	0,0	0	-1	-1	0	0	98	-1	131	-1	0	0	0	0	0	2762	Produce by manufacturing	0	0
416	Exploding Lamb Lv3	Exploding Lamb Lv3	1	0	1	0	-1	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	200	4	2	0	0	4	0	SkillArea_State_Myzb3	SkillSp_Myzb3	0	0	SkillArea_Circle_Myzb3	Skill_Myzb3_Begin	Skill_Myzb3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Myzb3	1	1	7	-1	0	-1	390	0	0	0,0	0,0	-1	-1	-1	0	0	147	-1	101	-1	0	0	n1774.png	0	0	2375	Produce by manufacturing	0	0
417	Water Mine Lv3	Water Mine Lv3	1	0	1	0	-1	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	2	1200	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_Czsl3	Skill_Czsl3_Begin	Skill_Czsl3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Czsl3	1	1	7	-1	0	-1	390	0	0	0,0	0,0	-1	-1	-1	0	0	147	-1	101	-1	0	0	n1717.png	0	0	2766	Produce by manufacturing	0	0
