//ID	Model Type	Logic Type	Framework Number	Suite Serial	Lab	Part 00	Part 01	Part 02	Part 03	Part 04	Part 05	Part 06	Part 07	FeffID	EeffID	Special Effect Action Serial	Shadow	Action ID	Transparency	Actions	Breathing Sound Effect	Death Sound Effect	Can it be controlled	Area Limitation	Altitude Excursion	Items that can be equipped	length	width	height	Collision Range	Birth	Dead	Birth Effect	Death Effect	Hibernate Action	Death Instant Action	Remaining HP Effect Display	Attack can be swerve	Confirm to use blown away	script	Weapon used	Skill ID	1	2	Monster Skill Rate	drop list	Rate	Quantity Limit	Fatality Rate	Prefix Level	Quest Drop ID	Rate2	ai	turning	vision	noise	getexp	light	mobexp	lv	mxhp	hp	mxsp	sp	mnatk	mxatk	resist	def	hit	flee	crt	mf	hrec	srec	aspd	adis	chase_adis	mspd	col	str	agi	acc	con	spr	luk	left_rad	guild	title	job	exp	nexp	fame	ap	tp	gd	spri	stor	mxsail	sail	stasa	scsm	tstr	tagi	tdex	tcon	tsta	tluk	tmxhp	tmxsp	tatk	tdef	thit	tflee	tmf	tcrt	threc	tsrec	taspd	tadis	tspd	tspri	tscsm	chasf	Wcode
711	Obscure Chest 3	xxxx	4	5	683	0	1	1	0	0	0	0	0	0	0	0	0	0	1	311	100	-1	-1	-1	0	0	0	0	1.201	1.201	1.201	40	1	2,5	399	0	0	0	0	1	1	0	0	0	0	3404,3409,19868,3433,2983,19859,19949,19943,3457,1000	1769,1769,666,3333,666,3333,1250,1250,3225,100	0	0	0	0	0	1	1	1000	0	0	1	0	0	100000	0	15	0	0	0	50	2	-2	1	10	200	112	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	15408
712	Abandoned Chest 1	xxxx	4	5	683	0	1	1	0	0	0	0	0	0	0	0	0	0	1	311	100	-1	-1	-1	0	0	0	0	1.201	1.201	1.201	40	1	2,5	399	0	0	0	0	1	1	0	0	0	0	3407,3408,19868,3433,2983,19859,19955,19949,3457,1000	1769,1769,666,3333,666,3333,1250,1388,3448,100	0	0	0	0	0	1	1	1000	0	0	1	0	0	100000	0	15	0	0	0	50	2	-2	1	10	200	112	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	15408
713	Abandoned Chest 2	xxxx	4	5	683	0	1	1	0	0	0	0	0	0	0	0	0	0	1	311	100	-1	-1	-1	0	0	0	0	1.201	1.201	1.201	40	1	2,5	399	0	0	0	0	1	1	0	0	0	0	3405,3406,19868,3433,2983,19859,19946,19952,3457,1000	1769,1769,666,3333,666,3333,1250,1250,3448,100	0	0	0	0	0	1	1	1000	0	0	1	0	0	100000	0	15	0	0	0	50	2	-2	1	10	200	112	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	15408
714	Abandoned Chest 3	xxxx	4	5	683	0	1	1	0	0	0	0	0	0	0	0	0	0	1	311	100	-1	-1	-1	0	0	0	0	1.201	1.201	1.201	40	1	2,5	399	0	0	0	0	1	1	0	0	0	0	3404,3409,19868,3433,2983,19859,19949,19943,3457,1000	1769,1769,666,3333,666,3333,1388,1250,3448,100	0	0	0	0	0	1	1	1000	0	0	1	0	0	100000	0	15	0	0	0	50	2	-2	1	10	200	112	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	15408
715	Chest of Demonic world 1	xxxx	4	5	683	0	1	1	0	0	0	0	0	0	0	0	0	0	1	311	100	-1	-1	-1	0	0	0	0	1.201	1.201	1.201	40	1	2,5	399	0	0	0	0	1	1	0	0	0	0	19868,2983,3457,19946,19949,1000,1001	666,666,1666,2500,2500,100,100	0	0	0	0	0	1	1	1000	0	0	1	0	0	100000	0	15	0	0	0	50	2	-2	1	10	200	112	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	15408
716	Chest of Demonic world 2	xxxx	4	5	683	0	1	1	0	0	0	0	0	0	0	0	0	0	1	311	100	-1	-1	-1	0	0	0	0	1.201	1.201	1.201	40	1	2,5	399	0	0	0	0	1	1	0	0	0	0	19868,2983,3457,19952,19943,1000,1001	666,666,1666,2500,2500,100,100	0	0	0	0	0	1	1	1000	0	0	1	0	0	100000	0	15	0	0	0	50	2	-2	1	10	200	112	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	15408
717	Chest of Demonic world 3	xxxx	4	5	683	0	1	1	0	0	0	0	0	0	0	0	0	0	1	311	100	-1	-1	-1	0	0	0	0	1.201	1.201	1.201	40	1	2,5	399	0	0	0	0	1	1	0	0	0	0	19868,2983,3457,19955,19952,1000,1001	666,666,1666,2500,2500,100,100	0	0	0	0	0	1	1	1000	0	0	1	0	0	100000	0	15	0	0	0	50	2	-2	1	10	200	112	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	15408
718	Tree of Fortune	xxxx	4	6	681	0	1	1	0	0	0	0	0	0	0	0	0	0	1	121	100	-1	-1	29	0	0	-50	0	7.959	7.455	15.778	40	1,5	2,5	399	0	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	5	200	0	29	0	5	7	10	4	4	1	10	194	0	0	2000	500	1500	0	0	7	7	7	7	7	7	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	16740
719	Sunken Merchant Ship	xxxx	4	9	306	0	1	1	0	0	0	0	0	0	0	0	0	0	1	306	100	-1	-1	-1	0	1	-10	0	18.488	17.899	8.596	40	0	2,5	399	0	0	0	0	1	1	0	0	27	100	4573,4581,4589	800,800,800	0	0	0	0	0	1	1	1000	0	0	1	0	5	200	0	40	0	8	10	10	4	1	1	10	194	1	1	2000	300	1500	0	0	10	6	9	20	10	10	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	66452
720	Elite Wailing Warrior	xxxx	4	5	212	0	1	1	0	0	0	0	0	0	0	0	0	0	1	152	100	242	243	244	0	0	0	0	0.98	1.026	1.88	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	8901,3431,2983,19868,8873,8874,8876	71428,20000,33333,13333,250000,250000,250000	0	0	0	0	0	10	1	1000	0	0	1	0	55	6200	0	10000	0	470	503	33	121	230	148	10	158	10	0	1500	350	1500	420	0	97	23	23	23	45	23	20	0	0	0	2335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	56024
721	Wailing Marksman	xxxx	4	5	214	0	1	1	0	0	0	0	0	0	0	0	0	0	1	154	100	206	207	208	0	0	0	0	1.568	1.244	2.168	40	1,5	2,5	399	398	0	0	0	1	1	0	0	141	100	8901,3431,2983,19868,8875,8877	71428,20000,33333,13333,250000,250000	0	0	0	0	0	10	1	1000	0	0	1	0	55	5400	0	10000	0	560	679	30	120	253	154	10	155	10	0	1500	400	1500	420	0	102	24	24	24	66	24	20	0	0	0	2668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	55940
722	Cursed Mummy	xxxx	4	5	23	0	1	1	0	0	0	0	0	0	0	0	0	0	1	41	100	-1	-1	-1	0	0	0	0	0.977	1.474	2.897	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	8901,3431,2983,19868,8873,8874,8876	71428,20000,33333,13333,250000,250000,250000	0	0	0	0	0	10	1	1000	0	0	1	0	55	6400	0	247	0	650	701	35	130	204	222	10	154	13	0	1500	350	1500	420	0	25	105	25	25	78	25	20	0	0	0	2848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	44444
723	Crazy Mummy	xxxx	4	5	24	0	1	1	0	0	0	0	0	0	0	455	0	0	1	42	100	-1	-1	-1	0	0	0	0	1.097	1.532	2.901	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	10	1	1000	0	0	1	0	55	11160	0	269	0	404	607	44	90	260	168	10	152	14	0	1500	350	1500	420	0	47	68	26	26	68	26	20	0	0	0	2690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	48240
724	Water Hydra	xxxx	4	2	684	0	1	1	0	0	0	0	0	0	0	0	0	0	1	306	100	-1	-1	-1	0	0	0	0	2.278	1.984	1.969	40	1	2,5	399	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	0	20	0	15	0	0	0	10	2	-2	1	10	200	0	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	30808
725	Demonic Snowman	xxxx	4	5	102	0	1	1	0	0	0	0	0	0	0	0	0	0	1	98	100	396	397	398	0	0	-50	0	5.17	3.877	4.18	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	10	1	1000	0	0	1	0	61	22176	0	10000	0	731	1096	37	193	300	235	10	130	28	0	1500	500	1500	420	0	35	35	35	35	35	35	20	0	0	0	7020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	57980
726	Demonic Yeti	xxxx	4	5	103	0	1	1	0	0	0	0	0	0	0	0	0	0	1	110	100	396	397	398	0	0	-50	0	3.753	3.753	3.481	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	10	1	1000	0	0	1	0	65	22528	0	10000	0	809	1214	39	205	320	247	10	126	29	0	1500	500	1500	420	0	37	37	37	37	37	37	20	0	0	0	7900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	73036
727	Mysterious Pebble	xxxx	4	5	310	0	1	1	0	0	0	0	0	0	0	0	0	0	1	122	100	-1	-1	-1	0	0	-50	0	1.141	0.992	0.926	40	1,5	2,5	399	0	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	90	100000	0	265	0	0	0	99	300	34	30	10	98	0	0	2000	500	1500	0	0	50	50	50	50	50	50	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	10588
728	Blue Base	xxxx	4	17	710	0	1	1	0	0	0	0	0	0	0	0	0	0	1	197	100	-1	-1	-1	0	0	0	0	6.644	6.566	5.639	40	1	2,5	399	382	0	0	497,496,495	0	0	0	0	233	100	0	0	0	0	0	0	0	10	0	1500	0	0	1	0	100	600000	0	10000	0	2400	3600	40	300	248	262	10	86	29	12	800	1500	1500	0	0	200	120	85	305	115	105	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	87532
729	Red Base	xxxx	4	17	709	0	1	1	0	0	0	0	0	0	0	0	0	0	1	197	100	-1	-1	-1	0	0	0	0	6.644	6.566	5.639	40	1	2,5	399	383	0	0	497,496,495	0	0	0	0	233	100	0	0	0	0	0	0	0	10	0	1500	0	0	1	0	100	600000	0	10000	0	2400	3600	40	300	248	262	10	86	29	12	800	1500	1500	0	0	200	120	85	305	115	105	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	87532
730	Basic Blue Guard Tower	xxxx	4	17	704	0	1	1	0	0	0	0	0	0	0	0	0	0	1	191	100	-1	-1	-1	0	0	0	0	1.166	1.141	4.263	40	1	2,5	399	385	0	0	497,496,495	0	0	0	0	253	100	0	0	0	0	0	0	0	10	0	1500	0	0	1	0	60	250000	0	10000	0	800	1200	36	190	248	232	10	132	27	12	1000	1500	1500	0	0	120	72	53	185	71	65	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	29864
731	Basic Red Guard Tower	xxxx	4	17	703	0	1	1	0	0	0	0	0	0	0	0	0	0	1	191	100	-1	-1	-1	0	0	0	0	1.166	1.141	4.263	40	1	2,5	399	384	0	0	497,496,495	0	0	0	0	253	100	0	0	0	0	0	0	0	10	0	1500	0	0	1	0	60	250000	0	10000	0	800	1200	36	190	248	232	10	132	27	12	1000	1500	1500	0	0	120	72	53	185	71	65	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	29864
732	Chun Li	xxxx	4	2	685	0	1	1	0	0	0	0	0	0	0	0	0	0	1	16	100	-1	-1	-1	0	0	0	0	0.733	0.77	2.143	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	0	1	1000	0	0	1	0	300	0	0	842	0	124	155	10	108	107	103	10	0	0	3	1217	500	1500	0	0	155	155	155	155	155	155	20	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	62900
733	Wu Xin	xxxx	4	2	686	0	1	1	1	0	0	0	0	0	0	0	0	1,392,6	1	20	100	-1	39	-1	0	0	0	0	1.876	2.321	3.083	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	0	1	1000	0	0	1	0	300	0	0	842	0	124	155	10	108	107	103	5	0	0	3	1217	500	1500	0	0	155	155	155	155	155	155	20	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	72944
734	Pirate 006	xxxx	4	5	687	0	1	1	1	0	0	0	0	0	0	0	0	0	1	187	100	405	406	407	0	0	0	0	1.233	1.933	2.033	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25,107	60,40	154,155,3366,1815,3364,20115	142,400,2000,6666,20000,333333	0	0	0	0	0	10	1	1000	0	0	1	0	65	22034	0	10000	0	705	1058	45	286	320	277	10	126	29	0	1500	300	1500	500	5	69	37	37	232	37	37	20	0	0	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	43576
735	Pirate 007	xxxx	4	5	688	0	1	1	1	0	0	0	0	0	0	0	0	0	1	188	100	405	406	407	0	0	0	0	0.982	1.723	1.891	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25,82	60,40	156,157,3365,1815,3366,20115	149,400,1428,5000,25000,333333	0	0	0	0	0	10	1	1000	0	0	1	0	68	28704	0	10000	0	882	1323	35	214	294	296	10	122	29	0	2500	300	1500	500	5	73	39	39	243	39	39	20	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	45532
736	Pirate 008	xxxx	4	5	689	0	1	1	0	0	0	0	0	0	0	0	0	0	1	188	100	405	406	407	0	0	0	0	0.982	1.723	1.891	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25,81	60,40	158,159,1638,1815,3367,20115,20115	153,400,1000,5000,33333,333333,333333	0	0	0	0	0	10	1	1000	0	0	1	0	70	39507	0	10000	0	1056	1584	35	220	351	380	10	120	31	0	800	300	1500	500	5	75	40	40	250	40	40	20	0	0	0	27000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	45836
737	Long Er	xxxx	4	2	690	0	1	1	0	0	0	0	0	0	0	0	0	0	1	13	100	-1	-1	-1	0	0	0	0	1.108	1.667	2.592	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	0	1	1000	0	0	1	0	300	0	0	10000	0	124	155	10	108	107	103	5	0	0	13	1217	500	1500	0	0	155	155	155	155	155	155	20	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	65420
738	Sang Di	xxxx	4	2	691	0	1	1	0	0	0	0	0	0	0	0	0	0	1	22	100	-1	-1	-1	0	0	0	0	1.063	0.961	1.893	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	0	1	1000	0	0	1	0	300	0	0	10000	0	124	155	10	108	107	103	5	0	0	13	1217	500	1500	0	0	155	155	155	155	155	155	20	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	57920
739	Advance Blue Guard Tower	xxxx	4	17	704	0	1	1	0	0	0	0	0	0	0	0	0	0	1	191	100	-1	-1	-1	0	0	0	0	1.166	1.141	4.263	40	1	2,5	399	385	0	0	497,496,495	0	0	0	0	253	100	0	0	0	0	0	0	0	10	0	1500	0	0	1	0	65	350000	0	10000	0	1120	1680	39	205	248	247	10	126	29	12	1000	1500	1500	0	0	130	78	57	200	76	70	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	29864
740	Advance Red Guard Tower	xxxx	4	17	703	0	1	1	0	0	0	0	0	0	0	0	0	0	1	191	100	-1	-1	-1	0	0	0	0	1.166	1.141	4.263	40	1	2,5	399	384	0	0	497,496,495	0	0	0	0	253	100	0	0	0	0	0	0	0	10	0	1500	0	0	1	0	65	350000	0	10000	0	1120	1680	39	205	248	247	10	126	29	12	1000	1500	1500	0	0	130	78	57	200	76	70	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	29864
741	Wolfman Archer	xxxx	4	5	217	0	1	1	1	0	0	0	0	0	0	0	0	0	1	156	100	245	246	247	0	0	-50	0	3.049	1.966	2.75	40	1,5	2,5	399	398	0	0	0	1	1	0	0	141	100	1854,1855,1856,1857,1858,1859	500,500,500,500,500,500	0	0	0	0	0	10	1	1000	0	0	1	0	55	25000	0	10000	0	800	1200	36	190	216	232	10	137	27	0	1500	400	1500	420	0	32	32	32	32	32	32	20	0	0	0	6800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	75520
742	Blue Team Granary	xxxx	4	17	700	0	1	1	0	0	0	0	0	0	0	0	0	0	1	190	100	-1	-1	-1	0	0	0	0	3.006	1.982	1.775	40	1	2,5	399	387	0	0	497,496,495	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	1000	0	0	1	0	60	400000	0	10000	0	96	120	40	0	0	0	10	132	100	12	1500	0	0	0	0	120	72	53	185	71	65	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	14512
743	Red Granary	xxxx	4	17	699	0	1	1	0	0	0	0	0	0	0	0	0	0	1	190	100	-1	-1	-1	0	0	0	0	3.006	1.982	1.775	40	1	2,5	399	386	0	0	497,496,495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1000	0	0	1	0	60	400000	0	10000	0	96	120	40	0	0	0	10	132	100	12	1500	0	0	0	0	120	72	53	185	71	65	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	14512
744	Blue Team Warehouse	xxxx	4	17	702	0	1	1	0	0	0	0	0	0	0	0	0	0	1	190	100	-1	-1	-1	0	0	0	0	2.183	2.954	2.033	40	1	2,5	399	389	0	0	497,496,495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1000	0	0	1	0	60	400000	0	10000	0	96	120	40	0	0	0	10	132	100	12	1500	0	0	0	0	120	72	53	185	71	65	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	52608
745	Red Team Warehouse	xxxx	4	17	701	0	1	1	0	0	0	0	0	0	0	0	0	0	1	190	100	-1	-1	-1	0	0	0	0	2.183	2.954	2.033	40	1	2,5	399	388	0	0	497,496,495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1000	0	0	1	0	60	400000	0	10000	0	96	120	40	0	0	0	10	132	100	12	1500	0	0	0	0	120	72	53	185	71	65	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	52608
746	Iron Tree	xxxx	4	6	315	0	1	1	0	0	0	0	0	0	0	0	0	0	1	121	100	-1	-1	29	0	0	-50	0	4.03	3.778	7.858	40	1,5	2,5	399	0	0	0	0	1	1	0	0	25	100	4661	100	0	0	0	0	0	1	1	1000	0	0	1	0	5	40	0	10000	0	5	7	10	4	4	1	10	194	0	0	2000	500	1500	0	0	7	7	7	7	7	7	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	16740
747	Pirate Ringleader	xxxx	4	5	269	0	1	1	0	0	0	0	0	0	0	0	0	0	1	170	100	-1	-1	-1	0	0	0	0	1.426	1.662	2.341	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	1860,1860,1860,1860,1860	500,500,500,500,500	0	0	0	0	0	0	1	1000	0	0	1	0	65	99999	0	10000	0	1200	1800	39	205	233	247	10	126	29	0	1500	300	1500	500	0	69	37	37	232	37	37	20	0	0	0	7900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	67324
748	Fox Taoist	xxxx	4	5	698	0	1	1	1	0	0	0	0	0	0	0	0	0	1	189	100	284	285	286	0	0	0	0	0.983	1.65	2.075	40	1,5	2,5	399	381	0	0	0	1	1	0	0	25,259	30,70	160,3062,165,1815,3362,20115	142,400,400,2000,28571,333333	0	0	0	0	0	10	1	1000	0	0	1	0	60	8258	0	10000	0	433	650	30	157	291	217	10	132	27	0	1000	300	1500	350	5	65	35	35	95	35	35	20	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	55176
749	Red Team Tent	xxxx	4	2	699	0	1	1	0	0	0	0	0	0	0	0	0	0	1	190	100	-1	-1	-1	0	0	0	0	5.308	3.262	3.102	40	1	2,5	399	0	0	0	497,496,495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1000	0	0	1	0	0	20	0	10000	0	0	0	10	2	-2	1	10	200	1	12	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	14512
750	Blue Tent	xxxx	4	2	700	0	1	1	0	0	0	0	0	0	0	0	0	0	1	190	100	-1	-1	-1	0	0	0	0	5.308	3.262	3.102	40	1	2,5	399	0	0	0	497,496,495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1000	0	0	1	0	0	20	0	10000	0	0	0	10	2	-2	1	10	200	1	12	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	14512
751	Red House	xxxx	4	2	701	0	1	1	0	0	0	0	0	0	0	0	0	0	1	190	100	-1	-1	-1	0	0	0	0	3.753	5.085	3.42	40	1	2,5	399	0	0	0	497,496,495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1000	0	0	1	0	0	20	0	10000	0	0	0	10	2	-2	1	10	200	1	12	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	52608
752	Blue House	xxxx	4	2	702	0	1	1	0	0	0	0	0	0	0	0	0	0	1	190	100	-1	-1	-1	0	0	0	0	3.753	5.085	3.42	40	1	2,5	399	0	0	0	497,496,495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1000	0	0	1	0	0	20	0	10000	0	0	0	10	2	-2	1	10	200	1	12	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	52608
753	Red Team Pagoda	xxxx	4	2	703	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	191	100	0	0	0	0	0	0	0	2	2	9	40	1,0,0	2,5,0	399	0	0	0	497,496,495	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1000	0	0	1	0	0	20	0	10000	0	0	0	10	2	-2	1	10	200	1	12	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	29864
754	Blue Tower	xxxx	4	2	704	0	1	1	0	0	0	0	0	0	0	0	0	0	1	191	100	-1	-1	-1	0	0	0	0	2.566	2.548	9.545	40	1	2,5	399	0	0	0	497,496,495	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1000	0	0	1	0	0	20	0	10000	0	0	0	10	2	-2	1	10	200	1	12	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	29864
755	Wang Mo	xxxx	4	2	692	0	1	1	1	0	0	0	0	0	0	0	0	0	1	16	100	-1	-1	-1	0	0	0	0	0.928	0.803	2.163	40	1,5	2,5	399	398	0	0	0	1	1	0	0	0	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	10000	0	124	155	10	108	107	103	10	0	9	13	1217	500	1500	0	0	155	155	155	155	155	155	20	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	68624
